frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px,topo_ruler_mm_estimado,topo_minimo_config_mm
1959,5,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2952.5,93.0,92.0,249.0,56.0,1.0108695652173914,0.34507947639083686,0.30700204222778726,False,False,75.0,72.0,70.0,80.0,6000.0,,
1960,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,91.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.40444444444444444,0.3464039551505479,False,False,75.0,72.0,70.0,80.0,6000.0,,
1960,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,400.0,208.0,1.25,0.375,0.768939401168237,False,False,75.0,72.0,70.0,80.0,6000.0,,
1960,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,636.5,30.0,30.0,0.0,204.0,1.0,0.7072222222222222,0.76090865336408,False,True,75.0,72.0,70.0,80.0,6000.0,,
1960,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,397.0,88.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,72.0,70.0,80.0,6000.0,,
1960,5,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2968.0,93.0,91.0,249.0,56.0,1.021978021978022,0.3507030603804797,0.31237721945736846,False,False,75.0,72.0,70.0,80.0,6000.0,,
1961,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,91.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.40444444444444444,0.3464039551505479,False,False,75.0,72.0,70.0,80.0,6000.0,,
1961,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,400.0,208.0,1.25,0.375,0.768939401168237,False,False,75.0,72.0,70.0,80.0,6000.0,,
1961,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,638.0,30.0,32.0,0.0,203.0,0.9375,0.6645833333333333,0.7303993349822012,False,True,75.0,72.0,70.0,80.0,6000.0,,
1961,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,397.0,88.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,72.0,70.0,80.0,6000.0,,
1961,5,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2931.5,93.0,91.0,249.0,56.0,1.021978021978022,0.34639016897081415,0.3083562477162176,False,False,75.0,72.0,70.0,80.0,6000.0,,
1962,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,91.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.40444444444444444,0.3464039551505479,False,False,75.0,72.0,70.0,80.0,6000.0,,
1962,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,400.0,208.0,1.25,0.375,0.768939401168237,False,False,75.0,72.0,70.0,80.0,6000.0,,
1962,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,640.0,30.0,32.0,0.0,203.0,0.9375,0.6666666666666666,0.7326889880699198,False,True,75.0,72.0,70.0,80.0,6000.0,,
1962,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,72.0,70.0,80.0,6000.0,,
1962,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,397.0,88.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,72.0,70.0,80.0,6000.0,,
1962,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2933.0,93.0,91.0,249.0,56.0,1.021978021978022,0.3465674110835401,0.31255684438396325,False,False,75.0,72.0,70.0,80.0,6000.0,,
1963,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,91.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.40444444444444444,0.3464039551505479,False,False,75.0,72.0,70.0,80.0,6000.0,,
1963,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.5,5.0,4.0,400.0,208.0,1.25,0.375,0.768939401168237,False,False,75.0,72.0,70.0,80.0,6000.0,,
1963,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,640.0,30.0,32.0,0.0,203.0,0.9375,0.6666666666666666,0.7326889880699198,False,True,75.0,72.0,70.0,80.0,6000.0,,
1963,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,72.0,70.0,80.0,6000.0,,
1963,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,397.0,88.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,72.0,70.0,80.0,6000.0,,
1963,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2940.5,93.0,91.0,249.0,56.0,1.021978021978022,0.34745362164717003,0.31442790932779935,False,False,75.0,72.0,70.0,80.0,6000.0,,
1964,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,91.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.40444444444444444,0.3464039551505479,False,False,75.0,71.0,70.0,80.0,6000.0,,
1964,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,9.0,3.0,400.0,208.0,3.0,0.2962962962962963,0.2695060476300858,False,False,75.0,71.0,70.0,80.0,6000.0,,
1964,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,641.0,30.0,32.0,0.0,203.0,0.9375,0.6677083333333333,0.7338338146137791,False,True,75.0,71.0,70.0,80.0,6000.0,,
1964,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,71.0,70.0,80.0,6000.0,,
1964,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,397.0,88.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,71.0,70.0,80.0,6000.0,,
1964,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2953.0,93.0,92.0,249.0,56.0,1.0108695652173914,0.345137914913511,0.31105434156038597,False,False,75.0,71.0,70.0,80.0,6000.0,,
1965,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,90.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.4,0.3425973182807616,False,False,75.0,71.0,70.0,80.0,6000.0,,
1965,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,8.0,3.0,401.0,208.0,2.6666666666666665,0.25,0.2515248632596068,False,False,75.0,71.0,70.0,80.0,6000.0,,
1965,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,642.0,30.0,32.0,0.0,203.0,0.9375,0.66875,0.7349786411576382,False,True,75.0,71.0,70.0,80.0,6000.0,,
1965,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,71.0,70.0,80.0,6000.0,,
1965,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,397.0,88.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,71.0,70.0,80.0,6000.0,,
1965,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2955.0,93.0,91.0,249.0,56.0,1.021978021978022,0.3491669620701879,0.3133874014350743,False,False,75.0,71.0,70.0,80.0,6000.0,,
1966,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,90.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.4,0.3425973182807616,False,False,75.0,71.0,70.0,80.0,6000.0,,
1966,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,8.0,3.0,401.0,208.0,2.6666666666666665,0.25,0.2515248632596068,False,False,75.0,71.0,70.0,80.0,6000.0,,
1966,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,641.5,30.0,32.0,0.0,203.0,0.9375,0.6682291666666667,0.7426880283528724,False,True,75.0,71.0,70.0,80.0,6000.0,,
1966,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,71.0,70.0,80.0,6000.0,,
1966,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,5.0,397.0,88.0,1.6,0.3625,0.5687171447219038,False,False,75.0,71.0,70.0,80.0,6000.0,,
1966,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2953.0,92.0,91.0,250.0,56.0,1.010989010989011,0.35272336359292883,0.31317529533662525,False,False,75.0,71.0,70.0,80.0,6000.0,,
1967,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,90.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.4,0.3425973182807616,False,False,75.0,70.0,70.0,80.0,6000.0,,
1967,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,8.0,3.0,401.0,208.0,2.6666666666666665,0.25,0.2515248632596068,False,False,75.0,70.0,70.0,80.0,6000.0,,
1967,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,642.0,30.0,32.0,0.0,203.0,0.9375,0.66875,0.7349786411576382,False,True,75.0,70.0,70.0,80.0,6000.0,,
1967,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,70.0,70.0,80.0,6000.0,,
1967,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,5.0,397.0,88.0,1.6,0.3625,0.5687171447219038,False,False,75.0,70.0,70.0,80.0,6000.0,,
1967,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2953.5,92.0,91.0,250.0,56.0,1.010989010989011,0.35278308647873863,0.31216496287760476,False,False,75.0,70.0,70.0,80.0,6000.0,,
1968,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,90.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.4,0.3425973182807616,False,False,75.0,70.0,70.0,80.0,6000.0,,
1968,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,8.0,3.0,401.0,208.0,2.6666666666666665,0.25,0.2515248632596068,False,False,75.0,70.0,70.0,80.0,6000.0,,
1968,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,642.0,30.0,32.0,0.0,203.0,0.9375,0.66875,0.7349786411576382,False,True,75.0,70.0,70.0,80.0,6000.0,,
1968,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,70.0,70.0,80.0,6000.0,,
1968,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,5.0,397.0,88.0,1.6,0.3625,0.5687171447219038,False,False,75.0,70.0,70.0,80.0,6000.0,,
1968,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2971.0,92.0,91.0,250.0,56.0,1.010989010989011,0.35487338748208314,0.31724003482875607,False,False,75.0,70.0,70.0,80.0,6000.0,,
1969,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,90.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.4,0.3425973182807616,False,False,75.0,70.0,70.0,80.0,6000.0,,
1969,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,8.0,3.0,401.0,208.0,2.6666666666666665,0.25,0.2515248632596068,False,False,75.0,70.0,70.0,80.0,6000.0,,
1969,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,642.0,30.0,32.0,0.0,203.0,0.9375,0.66875,0.7349786411576382,False,True,75.0,70.0,70.0,80.0,6000.0,,
1969,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,70.0,70.0,80.0,6000.0,,
1969,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,5.0,397.0,88.0,1.6,0.3625,0.5687171447219038,False,False,75.0,70.0,70.0,80.0,6000.0,,
1969,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2963.5,92.0,91.0,250.0,56.0,1.010989010989011,0.3539775441949355,0.3168873012388823,False,False,75.0,70.0,70.0,80.0,6000.0,,
1970,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,90.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.4,0.3425973182807616,False,False,75.0,69.0,70.0,80.0,6000.0,,
1970,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,8.0,3.0,401.0,208.0,2.6666666666666665,0.25,0.2515248632596068,False,False,75.0,69.0,70.0,80.0,6000.0,,
1970,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,640.0,30.0,32.0,0.0,203.0,0.9375,0.6666666666666666,0.7326889880699198,False,True,75.0,69.0,70.0,80.0,6000.0,,
1970,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,69.0,70.0,80.0,6000.0,,
1970,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,5.0,397.0,88.0,1.6,0.3625,0.5687171447219038,False,False,75.0,69.0,70.0,80.0,6000.0,,
1970,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2974.5,92.0,91.0,250.0,56.0,1.010989010989011,0.355291447682752,0.31806353215287847,False,False,75.0,69.0,70.0,80.0,6000.0,,
1971,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,91.0,25.0,9.0,389.0,313.0,2.7777777777777777,0.40444444444444444,0.3464039551505479,False,False,75.0,68.0,70.0,80.0,6000.0,,
1971,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,8.0,3.0,401.0,208.0,2.6666666666666665,0.25,0.2515248632596068,False,False,75.0,68.0,70.0,80.0,6000.0,,
1971,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,641.0,30.0,32.0,0.0,203.0,0.9375,0.6677083333333333,0.7338338146137791,False,True,75.0,68.0,70.0,80.0,6000.0,,
1971,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,68.0,70.0,80.0,6000.0,,
1971,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,5.0,397.0,88.0,1.6,0.3625,0.5687171447219038,False,False,75.0,68.0,70.0,80.0,6000.0,,
1971,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,2994.0,93.0,91.0,249.0,56.0,1.021978021978022,0.35377525700106344,0.31600064853775467,False,False,75.0,68.0,70.0,80.0,6000.0,,
1972,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,92.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.4111111111111111,0.34504234127305605,False,False,75.0,68.0,70.0,80.0,6000.0,,
1972,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,401.0,208.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,68.0,70.0,80.0,6000.0,,
1972,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,641.0,30.0,32.0,0.0,203.0,0.9375,0.6677083333333333,0.7338338146137791,False,True,75.0,68.0,70.0,80.0,6000.0,,
1972,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,68.0,70.0,80.0,6000.0,,
1972,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,5.0,397.0,88.0,1.6,0.3625,0.5687171447219038,False,False,75.0,68.0,70.0,80.0,6000.0,,
1972,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3006.0,93.0,91.0,249.0,56.0,1.021978021978022,0.3551931939028713,0.31362102894538985,False,False,75.0,68.0,70.0,80.0,6000.0,,
1973,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,93.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.41555555555555557,0.34877252874627834,False,False,75.0,68.0,70.0,80.0,6000.0,,
1973,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,8.0,3.0,401.0,208.0,2.6666666666666665,0.25,0.2515248632596068,False,False,75.0,68.0,70.0,80.0,6000.0,,
1973,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,642.0,30.0,32.0,0.0,203.0,0.9375,0.66875,0.7349786411576382,False,True,75.0,68.0,70.0,80.0,6000.0,,
1973,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,68.0,70.0,80.0,6000.0,,
1973,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,5.0,397.0,88.0,1.6,0.3625,0.5687171447219038,False,False,75.0,68.0,70.0,80.0,6000.0,,
1973,6,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3117.5,115.0,91.0,227.0,56.0,1.2637362637362637,0.29789775441949357,0.25631057230068804,False,False,75.0,68.0,70.0,80.0,6000.0,,
1974,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,133.0,30.0,19.0,243.0,337.0,1.5789473684210527,0.23333333333333334,0.29511596776498633,False,False,75.0,68.0,70.0,80.0,6000.0,,
1974,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,93.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.41555555555555557,0.3487725301789371,False,False,75.0,68.0,70.0,80.0,6000.0,,
1974,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,10.0,4.0,401.0,208.0,2.5,0.2875,0.2797616945178729,False,False,75.0,68.0,70.0,80.0,6000.0,,
1974,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,648.0,30.0,32.0,0.0,203.0,0.9375,0.675,0.7418476004207938,False,True,75.0,68.0,70.0,80.0,6000.0,,
1974,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,68.0,70.0,80.0,6000.0,,
1974,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.5,8.0,5.0,397.0,88.0,1.6,0.3625,0.5687171447219038,False,False,75.0,68.0,70.0,80.0,6000.0,,
1974,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3342.0,131.0,92.0,211.0,56.0,1.423913043478261,0.2772983737139064,0.23766103333684477,False,False,75.0,68.0,70.0,80.0,6000.0,,
1975,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,62.5,15.0,10.0,258.0,337.0,1.5,0.4166666666666667,0.5671471817629885,False,False,75.0,69.0,70.0,80.0,6000.0,,
1975,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,92.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.4111111111111111,0.3450423441077285,False,False,75.0,69.0,70.0,80.0,6000.0,,
1975,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,10.0,4.0,401.0,208.0,2.5,0.2875,0.2797616945178729,False,False,75.0,69.0,70.0,80.0,6000.0,,
1975,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,648.0,30.0,32.0,0.0,203.0,0.9375,0.675,0.7418476004207938,False,True,75.0,69.0,70.0,80.0,6000.0,,
1975,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,415.0,95.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,69.0,70.0,80.0,6000.0,,
1975,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.0,7.0,5.0,397.0,88.0,1.4,0.3142857142857143,0.5894430007482161,False,False,75.0,69.0,70.0,80.0,6000.0,,
1975,7,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3647.5,146.0,92.0,196.0,56.0,1.5869565217391304,0.27155300774270397,0.22608142258967143,False,False,75.0,69.0,70.0,80.0,6000.0,,
1976,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,18.0,10.0,4.0,263.0,341.0,2.5,0.45,0.49792546025308465,False,False,75.0,71.0,70.0,80.0,6000.0,,
1976,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,69.0,16.0,22.0,167.0,335.0,0.7272727272727273,0.19602272727272727,0.2582766311043673,False,False,75.0,71.0,70.0,80.0,6000.0,,
1976,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,675.0,35.0,35.0,83.0,317.0,1.0,0.5510204081632653,0.47913613291221074,False,False,75.0,71.0,70.0,80.0,6000.0,,
1976,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,92.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.4111111111111111,0.3450423441077285,False,False,75.0,71.0,70.0,80.0,6000.0,,
